temperature,pressure,humidity,rain,day_or_night,weather
77,29.44,85,0.0,0,4
82,29.48,81,0.0,1,7
76,29.34,91,0.97,1,7
77,29.41,88,0.0,0,4
75,29.33,91,0.0,0,6
78,29.4,88,0.4,1,1
72,29.41,91,0.0,0,6
80,29.42,92,0.0,0,8
84,29.45,75,0.0,0,5
80,29.45,86,0.0,0,5
78,29.44,88,0.0,0,4
71,29.51,79,0.0,1,2
74,29.43,91,1.94,1,11
75,29.49,85,0.0,0,2
76,29.42,82,0.0,0,7
81,29.38,83,0.0,0,3
85,29.47,76,0.0,0,1
80,29.29,84,0.0,1,7
80,29.45,90,0.0,1,4
80,29.29,84,0.0,1,7
83,29.44,73,0.0,0,3
75,29.31,91,0.0,0,10
80,29.36,94,0.0,0,8
75,29.36,93,0.0,1,6
75,29.4,93,0.0,0,8
80,29.56,81,0.04,1,3
75,29.35,91,0.0,0,6
76,29.35,91,0.0,0,6
76,29.36,90,0.0,1,10
81,29.34,92,0.0,0,5
74,29.48,91,0.0,1,6
75,29.46,88,0.0,0,2
74,29.43,91,1.94,1,11
80,29.37,87,0.0,1,7
80,29.59,78,0.0,0,2
75,29.4,91,0.0,0,5
78,29.37,91,0.0,0,8
77,29.41,91,0.0,0,1
82,29.44,77,0.0,1,1
77,29.45,88,0.0,0,5
87,29.41,65,0.0,1,7
80,29.44,82,0.0,0,1
75,29.39,93,0.0,0,6
78,29.47,86,1.35,1,5
85,29.38,75,0.0,1,1
87,29.42,65,0.0,1,3
74,29.32,93,0.0,0,6
89,29.44,61,0.0,1,2
74,29.36,91,0.0,0,8
77,29.5,85,0.0,0,2
80,29.56,81,0.0,0,3
74,29.35,93,0.0,0,9
78,29.51,88,0.0,0,3
75,29.36,91,0.0,0,4
76,29.41,90,0.0,1,11
78,29.47,89,0.22,1,4
82,29.4,73,0.0,1,4
74,29.36,91,0.0,0,11
87,29.44,56,0.0,1,4
76,29.43,91,0.0,0,10
76,29.27,86,0.0,1,4
81,29.42,80,0.0,0,1
76,29.35,91,0.0,1,9
75,29.46,91,0.0,1,8
76,29.36,91,0.0,1,6
80,29.4,82,0.0,1,4
76,29.44,91,0.0,0,7
78,29.47,71,0.0,0,2
74,29.36,91,0.0,0,11
82,29.42,83,0.0,0,5
75,29.41,95,0.0,0,8
74,29.43,91,1.94,1,11
76,29.41,90,0.0,1,11
76,29.43,88,0.0,1,6
75,29.49,91,0.0,0,6
77,29.52,90,0.0,1,9
74,29.47,91,0.0,0,8
78,29.51,90,0.0,0,4
80,29.29,84,0.0,1,7
75,29.46,91,0.0,0,11
76,29.36,90,0.0,1,10
74,29.32,91,0.0,1,6
81,29.55,81,0.0,0,1
75,29.45,91,0.0,0,8
80,29.42,92,0.0,0,8
75,29.51,91,0.0,1,8
76,29.48,91,0.0,0,8
79,29.5,85,0.0,0,3
77,29.39,91,0.0,0,7
76,29.41,90,0.0,1,11
84,29.42,73,0.0,1,1
76,29.4,93,0.0,1,6
82,29.47,75,0.0,1,1
76,29.43,91,0.0,0,10
75,29.46,91,0.0,0,11
74,29.36,91,0.0,0,11
79,29.5,82,0.0,0,2
84,29.4,72,0.0,1,1
85,29.46,62,0.0,1,1
80,29.46,78,0.0,1,2
75,29.46,91,0.0,0,11
83,29.41,70,0.0,1,5
83,29.51,76,0.0,0,3
76,29.4,91,0.0,0,8
75,29.4,91,0.0,0,9
75,29.46,91,0.0,0,4
73,29.33,93,0.0,0,4
81,29.34,84,0.0,0,5
75,29.44,91,0.0,0,8
75,29.39,94,0.0,0,4
83,29.41,76,0.0,0,5
76,29.35,91,0.0,1,9
77,29.4,90,0.85,1,7
78,29.48,82,0.0,0,3
76,29.46,78,0.0,0,2
77,29.36,91,0.0,1,10
78,29.4,84,0.0,0,5
82,29.45,78,0.0,1,1
74,29.34,91,0.0,1,6
81,29.41,80,0.0,0,5
77,29.4,85,0.0,1,7
77,29.4,85,0.0,0,7
76,29.4,91,0.0,0,10
75,29.34,91,0.0,0,6
74,29.43,91,1.94,1,11
76,29.4,91,0.0,0,10
75,29.46,91,0.0,1,8
87,29.54,61,0.0,1,1
78,29.51,83,0.0,0,1
78,29.49,82,0.0,0,3
76,29.43,90,0.0,0,2
85,29.56,58,0.0,1,2
77,29.41,88,0.0,0,5
74,29.36,91,0.0,0,11
76,29.36,90,0.0,0,6
77,29.36,88,0.0,1,1
76,29.47,78,0.0,0,2
78,29.4,82,0.0,0,5
74,29.43,91,1.94,1,11
76,29.52,90,0.0,0,2
79,29.44,84,0.0,0,4
84,29.43,80,0.0,1,2
73,29.44,90,0.0,0,3
77,29.4,91,0.0,0,11
75,29.38,93,0.0,0,9
75,29.44,91,0.0,0,8
76,29.48,88,0.0,0,2
76,29.36,91,0.0,0,7
78,29.45,88,0.0,0,1
77,29.4,91,0.0,0,11
82,29.43,57,0.0,0,5
77,29.39,88,0.0,1,10
75,29.33,93,0.0,0,6
83,29.31,77,0.0,1,4
75,29.39,93,0.0,0,9
82,29.41,74,0.0,1,1
77,29.54,88,0.0,1,8
78,29.34,82,0.0,0,4
77,29.4,91,0.0,0,11
76,29.43,90,0.0,0,7
74,29.49,95,0.0,0,9
76,29.45,90,0.0,0,8
76,29.34,91,0.0,0,7
87,29.4,69,0.0,1,3
78,29.37,68,0.0,0,3
80,29.36,94,0.0,0,8
79,29.4,87,0.0,0,1
74,29.35,93,0.0,0,9
78,29.42,90,0.0,0,1
76,29.45,88,0.0,0,7
78,29.51,66,0.0,0,3
71,29.45,89,0.0,0,6
76,29.41,90,0.0,1,11
73,29.35,91,0.0,0,6
78,29.35,90,0.0,0,7
76,29.45,90,0.0,0,8
76,29.4,91,0.0,0,10
76,29.41,91,0.0,0,7
74,29.42,91,0.0,0,8
83,29.47,66,0.0,0,2
82,29.58,79,0.0,1,1
78,29.54,85,0.0,0,2
78,29.44,89,0.0,0,1
82,29.36,82,0.0,1,4
74,29.43,91,1.94,1,11
81,29.36,86,0.0,0,5
89,29.33,68,0.0,1,5
75,29.47,78,0.0,0,4
76,29.48,91,0.0,0,8
76,29.56,83,0.0,1,2
75,29.36,91,0.0,0,10
75,29.45,91,0.0,0,5
76,29.49,91,0.0,0,8
85,29.48,68,0.0,1,4
75,29.39,93,0.0,0,6
71,29.45,89,0.0,0,6
85,29.45,71,0.0,0,2
77,29.41,91,0.15,1,4
74,29.32,93,0.0,0,6
76,29.44,91,0.0,0,7
79,29.41,87,0.0,0,2
75,29.34,91,0.0,0,6
78,29.51,90,0.0,0,4
76,29.45,91,0.0,0,8
80,29.45,81,0.0,0,5
82,29.38,89,0.0,0,3
77,29.4,91,0.0,0,11
74,29.49,95,0.0,0,9
82,29.34,84,0.0,1,10
76,29.38,91,0.0,0,4
73,29.36,91,0.0,0,6
75,29.51,91,0.0,1,8
76,29.36,90,0.0,1,10
76,29.44,93,0.0,0,8
77,29.45,90,0.09,1,7
74,29.35,93,0.0,0,9
75,29.48,91,0.0,0,7
75,29.44,91,0.0,0,8
76,29.46,91,0.0,0,7
76,29.39,91,0.0,1,6
77,29.43,88,0.0,0,3
78,29.37,85,0.0,0,5
75,29.36,91,0.0,0,10
78,29.56,85,0.0,0,7
80,29.42,92,0.0,0,8
78,29.46,91,0.0,0,6
75,29.36,91,0.0,0,10
75,29.4,91,0.0,0,9
76,29.41,90,0.0,1,11
74,29.41,93,0.0,0,6
84,29.45,65,0.0,1,1
75,29.39,93,0.0,0,9
77,29.54,88,0.0,1,8
76,29.45,91,0.0,0,8
73,29.34,90,0.0,0,6
75,29.4,91,0.0,0,9
83,29.32,76,0.0,1,4
77,29.36,91,0.0,1,10
83,29.32,76,0.0,1,4
75,29.4,91,0.0,0,9
75,29.45,91,0.0,0,5
76,29.45,90,0.0,0,7
74,29.36,91,0.0,0,4
77,29.54,91,0.0,1,8
79,29.34,84,0.0,0,1
77,29.4,91,0.0,0,11
79,29.34,85,0.0,1,5
77,29.4,91,0.0,0,4
77,29.43,90,0.0,0,4
80,29.29,84,0.0,1,7
75,29.38,91,0.0,1,9
74,29.56,91,0.0,0,5
81,29.52,78,0.0,0,3
76,29.4,91,0.0,0,10
82,29.29,78,0.0,1,7
75,29.43,91,0.0,1,9
88,29.42,62,0.0,1,3
75,29.36,91,0.0,0,10
78,29.42,88,0.0,0,2
76,29.4,91,0.0,0,8
76,29.43,91,0.0,0,10
76,29.54,77,0.0,1,3
81,29.34,92,0.0,0,5
78,29.5,90,0.0,1,8
75,29.47,86,0.0,0,7
77,29.46,90,0.0,0,1
76,29.4,91,0.0,0,10
75,29.4,93,0.0,0,8
75,29.57,75,0.0,1,2
78,29.5,90,0.0,1,8
76,29.4,90,0.0,1,6
85,29.36,67,0.0,1,7
81,29.33,83,0.0,0,1
76,29.4,91,0.0,0,10
76,29.43,91,0.0,0,8
77,29.41,88,0.0,0,5
77,29.4,91,0.0,0,11
76,29.36,91,0.0,0,7
77,29.36,91,0.0,1,10
74,29.35,93,0.0,0,9
77,29.35,88,0.0,0,5
76,29.31,90,0.0,0,7
84,29.38,79,0.0,0,3
82,29.47,70,0.0,0,2
81,29.34,92,0.0,0,5
73,29.48,90,0.0,0,5
74,29.43,91,1.94,1,11
75,29.38,91,0.0,1,9
75,29.45,91,0.0,0,8
80,29.37,87,0.0,1,7
75,29.4,93,0.0,0,8
78,29.39,89,0.0,0,1
80,29.47,87,0.0,1,3
76,29.43,91,0.0,0,10
86,29.51,58,0.0,1,1
75,29.43,91,0.0,1,9
77,29.41,71,0.0,0,5
75,29.44,91,0.0,0,9
74,29.42,91,0.0,0,6
75,29.38,91,0.0,0,5
80,29.41,86,0.0,1,4
74,29.56,91,0.0,0,5
78,29.48,85,0.0,1,8
74,29.41,91,0.0,0,7
75,29.51,91,0.0,1,8
79,29.38,86,0.0,0,4
77,29.4,91,0.0,0,11
76,29.36,91,0.0,0,7
75,29.31,91,0.0,0,10
84,29.34,73,0.0,0,3
81,29.42,86,0.0,0,1
73,29.46,86,0.0,0,2
80,29.54,65,0.0,0,2
77,29.41,88,0.0,0,5
77,29.35,90,0.0,0,4
74,29.36,91,0.0,0,11
76,29.36,90,0.0,1,10
77,29.54,90,0.0,0,2
75,29.45,91,0.0,0,8
76,29.4,93,0.0,1,6
90,29.35,64,0.0,1,5
77,29.36,93,0.0,0,4
80,29.53,82,0.0,0,5
90,29.32,67,0.0,1,2
78,29.5,83,0.0,0,3
77,29.44,86,0.0,0,7
76,29.34,86,0.30000000000000004,1,6
80,29.42,89,0.0,0,7
85,29.35,71,0.0,0,1
76,29.4,91,0.0,0,10
77,29.52,90,0.0,1,9
82,29.29,78,0.0,1,7
75,29.36,91,0.0,0,10
87,29.37,61,0.0,1,2
81,29.52,78,0.0,0,3
77,29.45,90,0.0,0,8
75,29.43,91,0.0,1,9
78,29.59,80,0.0,0,1
77,29.39,91,0.0,0,7
77,29.36,91,0.0,1,10
83,29.4,82,0.0,0,5
78,29.5,90,0.0,1,8
76,29.45,90,0.0,0,4
74,29.43,91,1.94,1,11
75,29.34,91,0.0,0,6
79,29.48,80,0.0,0,1
75,29.46,91,0.0,0,11
79,29.52,78,0.0,1,7
74,29.37,91,0.0,0,6
78,29.46,89,0.0,0,1
78,29.5,90,0.0,1,8
79,29.35,87,0.0,0,3
76,29.44,93,0.0,0,8
73,29.4,91,0.0,1,6
74,29.36,91,0.0,0,11
77,29.5,86,0.0,1,8
72,29.41,91,0.0,0,6
75,29.43,91,0.0,0,4
86,29.39,73,0.0,1,5
73,29.54,74,0.0,1,2
84,29.48,76,0.0,0,3
78,29.39,91,0.0,1,6
83,29.46,70,0.0,1,1
81,29.53,81,0.0,0,1
85,29.41,67,0.0,1,1
77,29.47,91,0.0,1,6
83,29.44,75,0.0,1,5
79,29.5,82,0.0,0,1
75,29.43,91,0.0,1,9
78,29.46,80,0.0,0,2
82,29.34,84,0.0,1,10
80,29.36,94,0.0,0,8
73,29.55,81,0.0,0,2
84,29.43,80,0.0,1,2
76,29.39,88,0.0,0,5
77,29.52,90,0.0,1,9
75,29.45,91,0.0,0,8
77,29.4,90,0.85,1,7
77,29.36,91,0.0,1,10
76,29.42,83,0.0,0,3
76,29.41,90,0.0,1,11
77,29.38,91,0.0,0,3
76,29.34,86,0.30000000000000004,1,6
84,29.51,71,0.0,0,3
89,29.49,64,0.0,1,3
77,29.32,91,0.0,1,4
75,29.43,91,0.0,1,9
77,29.45,90,1.43,1,7
85,29.37,81,0.0,0,5
77,29.43,72,0.0,0,3
76,29.34,91,0.97,1,7
76,29.36,90,0.0,1,10
77,29.44,75,0.0,0,3
80,29.58,76,0.0,0,2
76,29.46,83,0.0,0,2
82,29.44,77,0.0,1,1
75,29.4,91,0.0,0,9
75,29.46,91,0.0,0,11
74,29.42,91,0.0,0,8
75,29.46,91,0.0,0,11
76,29.36,90,0.0,1,10
76,29.36,90,0.0,1,10
80,29.42,92,0.0,0,8
75,29.32,91,0.0,0,4
74,29.32,93,0.0,0,6
77,29.36,91,0.0,1,10
78,29.49,85,0.0,0,3
75,29.36,91,0.0,0,10
76,29.4,91,0.0,0,10
89,29.57,55,0.0,1,3
76,29.41,90,0.0,0,7
78,29.3,90,0.0,1,6
76,29.39,88,0.0,0,4
76,29.36,91,0.0,0,7
76,29.45,91,0.0,0,8
76,29.36,90,0.0,1,10
76,29.36,90,0.0,1,10
88,29.39,55,0.0,1,2
76,29.36,90,0.0,1,10
74,29.52,91,0.0,1,8
81,29.49,78,0.0,1,7
75,29.4,93,0.0,0,8
73,29.4,91,0.0,1,6
83,29.34,79,0.0,1,1
81,29.43,78,0.0,0,5
79,29.4,89,0.35000000000000003,1,4
76,29.46,90,0.0,0,7
77,29.39,88,0.0,1,10
80,29.3,86,0.0,1,4
77,29.4,91,0.0,0,11
78,29.33,88,0.0,1,4
77,29.45,90,0.0,0,8
85,29.39,77,0.0,1,1
74,29.36,91,0.0,0,11
82,29.43,57,0.0,0,5
81,29.4,83,0.0,1,4
75,29.39,90,0.0,0,4
75,29.31,91,0.0,0,10
75,29.38,91,0.0,1,9
85,29.28,71,0.0,1,4
74,29.43,91,1.94,1,11
80,29.4,78,0.0,0,1
87,29.29,68,0.0,1,4
77,29.39,88,0.0,1,10
80,29.46,76,0.0,0,3
75,29.45,91,0.0,0,8
77,29.39,90,0.0,0,7
76,29.44,90,0.0,1,6
77,29.45,91,0.0,0,9
78,29.38,88,0.0,0,4
78,29.35,89,0.0,1,1
76,29.31,90,0.0,0,7
87,29.43,70,0.0,1,1
76,29.4,91,0.0,0,10
78,29.58,87,0.0,1,4
77,29.45,91,0.0,0,8
78,29.34,90,0.0,0,5
80,29.36,94,0.0,0,8
76,29.41,90,0.0,1,11
87,29.41,65,0.0,1,7
75,29.42,93,0.0,0,8
76,29.35,91,0.0,1,9
79,29.41,84,0.0,1,7
77,29.4,91,0.0,0,11
74,29.43,91,1.94,1,11
76,29.35,91,0.0,1,9
76,29.43,88,0.0,1,6
73,29.42,91,0.0,1,5
75,29.44,91,0.0,0,9
84,29.42,73,0.0,1,1
76,29.46,91,0.0,0,7
77,29.36,91,0.0,0,3
75,29.46,91,0.0,0,11
80,29.44,89,0.0,0,3
79,29.35,87,0.0,0,3
81,29.42,75,0.0,1,4
74,29.52,91,0.0,0,6
87,29.37,69,0.0,1,2
76,29.4,93,0.0,1,6
74,29.49,91,0.0,0,3
78,29.45,90,0.0,0,7
83,29.4,82,0.0,0,5
75,29.51,91,0.0,1,8
77,29.49,91,0.86,1,3
77,29.6,68,0.0,1,1
83,29.47,75,0.0,1,5
82,29.43,71,0.0,1,1
74,29.36,91,0.0,0,11
79,29.27,84,0.0,1,4
75,29.39,88,0.0,0,3
85,29.39,62,0.0,1,2
83,29.44,75,0.0,0,3
76,29.41,90,0.0,1,11
75,29.33,93,0.0,0,6
76,29.41,91,0.0,1,9
74,29.36,91,0.0,0,11
74,29.36,91,0.0,0,11
77,29.4,91,0.0,0,4
75,29.39,93,0.0,0,9
79,29.5,78,0.0,1,2
77,29.36,91,0.0,1,10
80,29.36,89,0.0,0,4
73,29.33,93,0.0,0,4
76,29.55,85,0.0,0,2
75,29.4,91,0.0,0,9
76,29.46,90,0.0,0,7
83,29.43,79,0.0,1,3
75,29.48,91,0.0,0,7
75,29.39,93,0.0,0,6
84,29.37,72,0.0,1,5
76,29.36,90,0.0,1,10
76,29.43,91,0.0,0,10
77,29.46,88,0.0,0,5
87,29.45,66,0.0,1,1
80,29.42,86,0.0,0,1
73,29.52,86,0.0,0,2
90,29.37,59,0.0,1,1
77,29.44,91,2.48,1,4
75,29.46,85,1.82,1,4
76,29.31,93,0.0,1,4
81,29.38,60,0.0,0,1
77,29.52,90,0.0,1,9
75,29.42,93,0.0,0,8
74,29.42,93,0.0,0,5
75,29.36,91,0.0,0,10
80,29.4,81,0.0,1,4
79,29.52,87,0.0,1,1
75,29.49,91,0.0,0,6
76,29.44,91,0.0,0,7
75,29.4,91,0.0,0,9
82,29.48,81,0.0,1,7
75,29.38,91,0.0,1,9
81,29.54,84,0.04,1,3
83,29.39,79,0.0,1,1
84,29.49,71,0.0,1,5
74,29.49,95,0.0,0,9
75,29.44,91,0.0,0,9
75,29.49,91,0.0,0,6
75,29.36,91,0.0,0,10
77,29.6,68,0.0,1,1
84,29.49,73,0.0,0,3
75,29.4,93,0.0,0,6
76,29.43,90,0.0,0,7
76,29.36,83,0.0,0,5
74,29.43,91,1.94,1,11
74,29.5,65,0.0,0,2
74,29.36,91,0.0,0,11
76,29.36,90,0.0,1,10
80,29.37,87,0.0,0,1
86,29.43,58,0.0,1,2
75,29.46,91,0.0,0,11
75,29.44,91,0.0,0,9
77,29.36,91,0.0,1,10
77,29.4,91,0.0,0,11
76,29.46,90,0.0,0,7
82,29.52,78,0.0,1,1
77,29.38,91,0.0,1,6
80,29.32,86,0.0,0,4
79,29.4,87,0.0,0,1
77,29.55,74,0.0,0,2
89,29.57,55,0.0,1,3
75,29.43,91,0.0,1,9
76,29.4,91,0.0,0,10
76,29.42,83,0.0,0,3
76,29.36,90,0.0,1,9
77,29.48,91,0.0,0,5
77,29.45,88,0.0,0,4
77,29.39,88,0.0,1,10
77,29.43,91,0.0,0,7
83,29.44,57,0.0,1,2
73,29.35,91,0.0,0,6
85,29.37,81,0.0,0,5
73,29.34,90,0.0,0,6
87,29.41,62,0.0,1,2
79,29.5,72,0.0,0,2
75,29.36,91,0.0,0,10
77,29.49,83,0.0,0,2
74,29.36,91,0.0,0,11
78,29.54,90,0.0,0,1
73,29.42,91,0.0,0,6
76,29.36,90,0.0,1,10
77,29.4,91,0.0,0,11
78,29.49,82,0.28,1,2
75,29.44,91,0.0,0,9
81,29.34,92,0.0,0,1
76,29.42,90,0.0,0,6
78,29.37,91,0.0,0,8
74,29.49,95,0.0,0,9
80,29.54,89,0.0,0,6
77,29.42,91,0.0,0,5
75,29.46,91,0.0,0,11
74,29.42,93,0.0,0,5
81,29.43,94,0.0,1,8
82,29.43,57,0.0,0,5
77,29.45,91,0.0,0,8
76,29.5,59,0.0,1,3
77,29.39,88,0.0,1,10
80,29.46,78,0.0,1,2
78,29.46,90,0.0,0,4
77,29.39,90,0.0,0,7
85,29.47,63,0.0,1,2
80,29.52,80,0.0,0,3
77,29.54,91,0.0,1,8
74,29.36,91,0.0,0,11
84,29.45,66,0.0,1,1
76,29.45,90,0.0,0,1
74,29.35,93,0.0,0,9
83,29.47,77,0.0,0,3
77,29.52,75,0.0,0,3
77,29.4,90,0.85,1,7
77,29.36,91,0.0,1,10
78,29.5,90,0.0,1,8
76,29.5,88,0.0,0,3
78,29.37,91,0.0,0,8
88,29.39,62,0.0,1,1
84,29.45,77,0.0,1,3
71,29.45,87,0.0,1,6
74,29.32,91,0.0,1,6
76,29.46,90,0.0,0,7
75,29.43,91,0.0,1,9
68,29.46,76,0.0,0,2
80,29.42,92,0.0,0,8
87,29.44,68,0.0,1,1
76,29.46,91,0.0,0,7
74,29.39,86,0.0,1,5
78,29.35,90,0.0,0,7
79,29.41,84,0.0,1,4
76,29.35,91,0.0,1,9
76,29.38,85,0.0,0,5
83,29.3,80,0.0,0,1
82,29.48,81,0.0,1,7
82,29.28,77,0.0,1,4
77,29.54,88,0.0,1,8
77,29.44,86,0.44,1,1
77,29.45,91,0.0,0,9
78,29.39,91,0.0,1,6
76,29.49,91,0.0,0,8
78,29.48,85,0.0,1,8
75,29.46,91,0.0,0,11
83,29.39,76,0.0,1,1
76,29.35,91,0.0,1,9
76,29.43,91,0.0,0,10
74,29.43,91,1.94,1,11
76,29.36,90,0.0,1,10
89,29.51,66,0.0,1,1
77,29.36,91,0.0,1,10
77,29.41,88,0.0,0,5
79,29.41,84,0.0,1,4
78,29.45,90,0.0,0,7
76,29.46,90,0.0,0,7
82,29.53,70,0.0,0,2
86,29.51,58,0.0,1,1
73,29.36,93,0.0,0,6
78,29.37,68,0.0,0,3
76,29.35,88,0.0,1,7
77,29.47,78,0.0,0,2
76,29.4,91,0.0,0,10
74,29.43,91,1.94,1,11
77,29.36,91,0.0,1,10
76,29.36,91,0.0,1,6
77,29.39,88,0.0,1,10
76,29.4,91,0.0,0,10
76,29.43,88,0.0,0,4
82,29.34,84,0.0,1,10
77,29.44,91,2.48,1,4
75,29.46,91,0.0,0,11
75,29.46,91,0.0,1,8
82,29.47,73,0.0,0,2
83,29.44,73,0.0,0,3
81,29.44,55,0.0,1,2
84,29.37,72,0.0,1,5
74,29.42,91,0.0,0,8
73,29.51,84,0.0,0,3
77,29.4,91,0.0,0,11
85,29.42,78,0.0,1,2
79,29.59,82,0.09,1,2
74,29.43,91,1.94,1,11
77,29.36,91,0.0,1,10
78,29.52,80,0.0,1,4
75,29.49,91,0.0,0,6
79,29.45,87,0.0,1,4
73,29.4,91,0.0,1,6
77,29.39,88,0.0,1,10
75,29.46,91,0.0,0,11
75,29.46,91,0.0,0,11
74,29.38,93,0.0,0,6
75,29.54,75,0.0,0,3
76,29.33,90,0.0,0,7
77,29.4,91,0.0,0,11
77,29.54,55,0.0,1,2
78,29.49,71,0.0,0,2
75,29.43,91,0.0,1,9
76,29.34,91,0.0,0,7
76,29.34,86,0.30000000000000004,1,6
83,29.32,76,0.0,1,4
75,29.46,91,0.0,0,11
74,29.54,72,0.0,1,2
84,29.45,68,0.0,1,3
76,29.45,88,0.0,0,7
77,29.33,86,0.0,0,4
76,29.41,91,0.0,1,9
86,29.39,73,0.0,1,5
86,29.46,65,0.0,1,5
82,29.39,77,0.0,1,4
75,29.4,91,0.0,0,9
75,29.4,91,0.0,0,9
74,29.52,91,0.0,1,8
79,29.37,85,0.0,0,1
88,29.41,58,0.0,1,1
74,29.36,91,0.0,0,11
80,29.42,92,0.0,0,8
77,29.39,88,0.0,1,10
74,29.49,95,0.0,0,9
75,29.41,95,0.0,0,8
77,29.47,91,0.0,1,6
76,29.45,91,2.02,1,4
76,29.36,90,0.0,1,9
77,29.49,91,0.0,1,1
75,29.46,91,0.0,0,11
81,29.49,78,0.0,1,7
75,29.43,91,0.0,1,9
83,29.44,75,0.0,0,3
85,29.44,66,0.0,1,4
75,29.46,91,0.0,0,11
75,29.39,91,0.0,1,6
85,29.48,75,0.0,0,5
78,29.3,90,0.0,1,6
77,29.52,90,0.0,1,9
74,29.36,91,0.0,0,11
78,29.41,91,0.0,0,5
80,29.49,83,0.0,0,2
80,29.38,84,0.0,0,5
77,29.43,72,0.0,0,3
74,29.51,91,0.0,0,7
75,29.36,91,0.0,0,10
75,29.51,91,0.0,1,8
75,29.42,93,0.0,0,8
87,29.39,65,0.0,1,1
80,29.38,81,0.0,1,4
77,29.36,91,0.0,1,10
75,29.39,91,0.0,1,6
75,29.35,91,0.0,0,4
77,29.4,91,0.0,0,11
75,29.38,91,0.0,1,9
74,29.43,91,1.94,1,11
85,29.42,68,0.0,1,1
75,29.36,91,1.4100000000000001,1,6
78,29.54,90,0.0,1,8
78,29.37,91,0.0,0,8
79,29.47,87,0.0,0,1
77,29.39,90,0.0,0,7
85,29.39,72,0.0,0,1
78,29.42,88,0.54,1,4
83,29.51,76,0.0,0,3
76,29.43,91,0.0,0,8
77,29.45,91,0.0,0,9
83,29.48,77,0.0,0,2
81,29.47,81,0.0,0,5
85,29.48,73,0.0,0,3
72,29.38,89,0.0,1,4
76,29.43,91,0.0,0,10
75,29.54,75,0.0,0,3
81,29.36,80,0.0,1,5
75,29.31,91,0.0,0,10
75,29.36,93,0.0,1,6
73,29.33,93,0.0,0,4
78,29.54,90,0.0,1,8
75,29.45,91,0.0,0,5
76,29.38,91,0.0,0,4
80,29.36,94,0.0,0,8
86,29.46,65,0.0,1,5
75,29.45,91,0.0,0,8
77,29.45,90,0.0,0,8
89,29.36,62,0.0,1,3
77,29.39,88,0.0,1,10
76,29.43,91,0.0,0,10
77,29.4,93,0.0,0,1
78,29.36,89,0.0,0,4
77,29.4,90,0.0,0,1
82,29.34,84,0.0,1,10
76,29.41,90,0.0,1,11
81,29.43,94,0.0,1,8
76,29.41,90,0.0,0,7
82,29.47,73,0.0,1,3
74,29.36,91,0.0,0,11
76,29.44,93,0.0,0,8
77,29.39,90,0.0,0,7
79,29.39,79,0.0,1,4
78,29.58,80,0.0,0,5
75,29.4,91,0.0,0,7
76,29.36,91,0.0,0,6
75,29.46,91,0.0,0,11
77,29.39,91,0.0,0,7
74,29.43,91,1.94,1,11
76,29.41,90,0.0,1,11
75,29.36,91,0.0,0,10
82,29.34,84,0.0,1,10
80,29.37,89,0.0,1,6
76,29.45,90,0.0,0,8
75,29.46,91,0.0,0,11
74,29.43,91,1.94,1,11
76,29.44,91,0.0,0,7
75,29.46,91,0.0,0,11
76,29.33,90,0.0,0,7
77,29.4,91,0.0,0,11
74,29.35,93,0.0,0,9
76,29.36,91,0.0,0,4
81,29.42,80,0.0,1,4
76,29.49,83,0.0,0,4
75,29.36,91,0.0,0,10
82,29.34,84,0.0,1,10
81,29.54,80,0.0,1,1
77,29.45,91,0.0,0,9
77,29.42,91,0.0,0,6
76,29.55,88,0.58,1,7
78,29.56,85,0.0,0,7
80,29.38,81,0.0,1,4
78,29.41,90,0.0,1,4
76,29.44,88,0.0,0,7
80,29.53,78,0.0,0,5
85,29.45,69,0.0,1,5
74,29.32,93,0.0,0,6
76,29.55,88,0.58,1,7
75,29.38,91,0.0,1,9
84,29.4,73,0.0,1,5
76,29.36,90,0.0,1,9
76,29.36,91,0.0,1,6
84,29.49,73,0.0,0,3
78,29.37,91,0.0,0,8
76,29.43,88,0.0,1,6
76,29.36,90,0.0,1,9
80,29.37,81,0.0,1,5
75,29.44,91,0.0,0,8
74,29.43,91,1.94,1,11
81,29.34,84,0.0,0,5
74,29.45,91,0.0,1,6
76,29.4,91,0.0,0,10
77,29.54,55,0.0,1,2
77,29.46,91,0.0,1,5
77,29.4,90,0.85,1,7
85,29.41,76,0.0,0,5
76,29.41,90,0.0,1,11
76,29.45,91,0.0,0,8
75,29.46,91,0.0,0,11
81,29.43,94,0.0,1,8
76,29.41,90,0.0,0,7
78,29.58,80,0.0,0,5
83,29.39,80,0.0,0,3
83,29.46,82,0.0,1,3
88,29.47,56,0.0,1,2
77,29.46,88,0.0,0,1
79,29.39,89,0.39,1,3
75,29.36,91,0.0,0,4
84,29.38,73,0.0,0,1
79,29.48,73,0.0,0,2
87,29.5,58,0.0,1,2
76,29.41,91,0.0,1,9
75,29.38,93,0.0,0,9
77,29.4,85,0.0,0,7
78,29.49,90,0.0,0,5
78,29.59,87,0.0,1,2
82,29.32,77,0.0,1,4
85,29.36,67,0.0,1,7
74,29.36,91,0.0,0,11
78,29.49,90,0.0,0,5
78,29.47,77,0.0,0,5
77,29.36,91,0.0,1,10
76,29.43,91,0.0,0,10
75,29.43,91,0.0,1,9
74,29.56,91,0.0,0,5
77,29.41,90,1.3900000000000001,1,1
